基于这个医学原理我们医院和您签署终生协议保证种植的头发不脱不掉的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
2、后期，您定期做毛孔疏通的项目，比如小气泡这样，早晚清洁面部，就不会形成毛孔了	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
理解你的心情 有痘坑脸上看起来坑坑洼洼的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
恩 那现在有什么问题呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
之前是有去别的医院设计了解过吗，	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您打算什么时候手术呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
你是怎么不满意的呢？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您今天多大 女士吗？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
我们不会给你发垃圾短信	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您放心好了 我们是正规大型的医院  是对个人隐私保密的呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
没有，我们医院就在罗湖这边开了20多年的老字号整形美容医院，没有变过	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
针对您这个情况的话可以申请一个妇科检查套餐，原价是238元，网络申请援助预约后是36元，包括（彩超,bv，尿常规，血常规、白带常规，电子阴道镜、妇科内诊和宫颈刮，确定一下病因，对你的身体也个了解	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
宝安地铁过来地铁很方便的，你是想预约什么项目？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
嗯， 这里是整形科，你电话多少？我让我们 疤痕科的 同事联系你，为你介绍	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
980起到两三千到五六千到八九千都有的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
谅解 ，价格低于市场价格太多	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的 加你了	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的，您qq多少	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
请问您今年多大了呢，是先生还是女士呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
你满18岁了吗	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您好，在吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
建议问您的手术医生呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您现在的内衣是多大的码数罩杯的呢？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您是生育引起的，还是因为性生活频繁引起的呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
需要提供一下您的电话号码，我们是通过电话号码登记取号的，也是您以后来院的凭证	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您具体是需要做面部哪个部位的吸脂呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
是在正规医院注射的吗？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好，丰胸是我们医院的经典项目之一，效果是非常好的，费用根据您的基础情况和选择的方式有关	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
请问您是想做什么部位呢？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
您在周边的话都可以先来院面诊专家，检测下脂肪堆积情况	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
稍后您注意接听电话	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
要不然怎么能是专利项目呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您打18925203471	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
简单给您介绍一下	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你加我电话和微信同步：13264173584	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
之前有来过深圳吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
一个好的整形医生，双眼皮是基础，只是一个非常小的手术的，你可以完全放心的，你也可以先来看看我们同事做完后的效果的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
亲 请问您还在吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
嗯，您登记在我们医院的电话是多少呢，我看下您的情况的   以便给您更好的建议的	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
多大呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
多大年龄？长斑多久了呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
先生 别着急	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
约医生的时间	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您登记在我们医院的电话是多少呢 我看下您的情况,以便更好的为您解答	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
洗纹身是我们鹏程医院的经典项目，你纹身多久了	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您现在身高体重是多少呢？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您今年是多大年龄呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
你有微信吗，我加你详细沟通	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
做b超检查看下	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
有听过我们鹏程医院吗	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
之前来过我们医院吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
结合顾客基础 审美理念 资金预算 以及现代美学量身定制打造一款最适合您的鼻部方案	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
还在？手机网络不是特别稳定，您的微信多少，我加你一下，我们微信聊，以免网络不好影响到您的交流	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
我们医院自己很多员工都有做的，你到时候自己过来看看真人吧	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
一千多起到四千多到六千多一万多都有的，之前有注射过没有呢	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
美丽也可以分期付款啦，0首付0利息哦，快来约吧，这里是鹏程医院，我是鹏程杨助理，电话、微信13142075043 ，有什么可以帮到您？如果需要自助查询价格 请输入电话+项目 系统随后会把详细价格发给您！	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我们是电话预约制的，我先帮您登记，申请免费的专家咨询号，这样也方便您保存	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
是前额脱发还是头顶呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
那我添加您微信吧  可以发送我院自体脂肪填充，自体脂肪活细胞填充，脂肪胶 详细介绍 以及价位给您进一步参阅	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您是想填充哪个部位呢？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
怎么称呼你呢?	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
咱们医院脱毛引进的新一代超冰点激光脱毛系统，大面积清凉无痛脱去多余毛发，保护皮肤，快速彻底脱毛哦 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您微信多少呢 我加上您详细的给您讲解一下和指导建议	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
恩， 你现在的身高体重 是多少	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
好的，您现在多大年龄了，是面颊都是吗	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
请问您是想打算什么时候注射呢？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
请问你之前有采用过什么方式来进行过脱毛吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这两天来院购买	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
那您是有打算做改善，还是只想了解一下呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你是想近期带孩子过来上海看一下吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
咱医院针对所有顾客都是隐私保护权的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您现在方便电话吗	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
好的，黄小姐，还是先生呢，	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
好的 您微信是多少 我这边添加一下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您多大年纪，妊娠纹多久了呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您过来这边会帮您处理的	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您电话是多少？我把医院地址路线　咨询号发给您，保存好   可以凭咨询号直接来院 免挂号费 免看诊费 比较方便	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
你是什么斑点呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
玻尿酸是可以丰唇的，注射后不会有痕迹，效果自然，嘴唇显得饱满性感呢	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您是想美白嫩肤吗.	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
眼部美容是咱们医院的金牌项目，方案很多，主要是根据您眼部的基础条件，结合您个人的要求综合来设计的 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
是没有恢复期的，而且也是无创口的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您是考虑隆下巴吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您现在在河南那边是吧，有考虑近期来广州吗	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您的斑是一颗颗的，还是一片片的呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您目前身高体重是多少呢亲爱的	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您微信多少呢？我现在加您	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
你提示一下你的联系，以及全名，我帮你登记下，	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
医生要学那么多年	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
具体来医院详细了解的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
没关系的，您贵姓及电话是多少呢  我稍后把预约 号来院流程详细地址一起发送给您的	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
方便一点	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您加我吗？方便吗18925271467	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好，我先了解一下您的个人情况在帮您解答	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的，您的电话号码多少呢，我稍后给您取个免费咨询预约号，还有咱们详细的地址，联系方式短信发送给您，方便您保存	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您好，我是鹏程医院的刘助理，你怎么称呼呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您好，在忙吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
海珠区过来的话做地铁也是很近的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您的电话是多少	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
嗯，是考虑什么问题没有做呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的，您手机号和名字提供一下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
请问您的颈椎疼痛有多久了？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
那这边先给您登记预约	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
可以多了解一下哦	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你多大年龄了？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您看您那天安排有时间可以过来了解	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
除皱针也就是注射祛皱，这种方法一般是通过采用各种不同的材料来对皮肤各个部位的皱纹进行去除，可以注射除皱解决的皱纹类型包括鱼尾纹、颞部皱纹、抬头纹、眉间纹、法令纹、嘴角皱纹、下巴纹等，可以在治疗之后有效地改善。	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您主要是想解决什么皮肤问题了	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
没有，这是咱们医院官网	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
黄褐斑也称为妊娠斑、蝴蝶斑，是发生在颜面的色素沉着斑 咱们医院采用激光去黄褐斑，在不损伤正常皮肤情况下，利用皮肤的自然修复将剩余色素颗粒排出体外	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
几点合适的	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
咱们医院是通过激光收缩毛孔，分解引起皮肤瑕疵的各种病菌物质的呢	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
黑眼圈治疗是我们医院的经典项目之一，会根据您的基础来设计好适合您的方案，效果是非常好的，我们鹏程医院在深圳罗湖这边开了20多年了是深圳老字号医院，我是王助理，请问怎么称呼你呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
这个是需要面诊医生才能确定	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
鸡皮肤的话我们有用医学的方式配合医学养护加修复因子给您全面综合性的治疗哦	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
膨体的九千多了，这个你自己选择了，我们会结合你现有的基础条件帮你选择，这就好比如我们最常见的手机一样，你能说两三千的手机比苹果手机差吗	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
银针都是刺激穴位的， 活血化瘀的， 一般都是控制缓解， 并不是针对性的治疗方法	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
微创手术恢复期一般是5~7天左右的  仪器的话是无创的 不需要恢复期的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这样啊，您之前是在哪家医院确诊的呢，有做过治疗没有呢	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这边可以提前预约安排下，13761323502这是我电话您可以记一下，您电话多少呢？我把地址和就诊流程发给你	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
嗯，那过来我们这边地铁就可以的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您是考虑近期改善吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
通过app 或者 微信公众号 或者支付宝服务号，绑定银行卡还款的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你要发什么赤裸的图片	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
建议您可以先来医院面诊确诊一下您的色素情况的	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
请问您是想了解哪方面	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
不打算做吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
丰唇珠的话，咱们是可以通过注射玻尿酸的哦	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
你的情况考虑是抑郁症伴有神经衰弱， 你是打算近期好好看诊下吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您是想过来做什么呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
这边看看你的情况给你更好的建议	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
恩 有做改善吗？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
咱们医院唇部整形术，采用专业技艺与科技，以综合五官整体设计方案，针对厚唇变薄、薄唇变厚、唇外翻、唇裂修复等唇部问题，全方位修复唇部形态 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
视觉上是看不出来的 触摸的手感是很光滑的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您都可以了解下	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问是计划近期拔智齿吗	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您是想脱哪个部位呢？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
您是想要脱什么部位的毛发呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
您是想要了解下鼻部整形吗？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
还是凸起来的肉痣	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
嗯，这样吧，您的电话是多少呢，我电话跟您讲解，您看方便吗	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
恩，那你的胎记的面积有多大呢 ？之前治疗过吗 ？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
高先生	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
长痘痘长了多久呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您微信多少，我加您，您发疤痕的照片过来看下，再给您介绍治疗方案	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
孩子的情况我看到了，这个你先观察看看吧，一般可以消退的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
李小姐你好	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你现在有没有抬头纹的出现呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
可以的， 鹏程医院是22年老字号医院，  双眼皮是我们的常规项目	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您的微信是多少呢？方便的话加您微信，我这边给您看一下我们医院的案例	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
网络了解比较局限，这样你添加一下、微信：18818083639 qq：2807243504	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
因为我们整形美容医院是为了让顾客放心安全美	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
包括丰胸 胸部提升  妊娠纹治疗  黄褐斑  阴道松弛  减肥等项目	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
是在哪里面诊咨询的呢	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好  祛痣是我们医院的常规皮肤治疗项目  按大小深浅程度收费的 一般小痣是30~50一颗的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
好的 申请了 您看下微信	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
毛发管理顾问miss.陶  亚洲时尚 美丽盛典”来院即可抽500元代金券！植发低至6折！再送10%毛囊和5万元保险！	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的  发过来了	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好，您是脱那个部位呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
好的，怎么称呼您呢，	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
李小姐还是李先生呢，你好	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
微针是滚轮技术刺激皮肤，做出大量微细管道，令活性成分有效渗入皮肤。细微滚动针刺同时，还能刺激真皮层胶原蛋白及纤维母细胞的增生，从根本上改善肤质，这种微创是使用比30g细针还小的“微针”进行微刺动作，不仅“微创伤”愈合迅速，且不留疤痕。	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
你们目前是怎么考虑的	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
有什么可以帮你	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
纳米脂肪胶是我院的特色项目之一 您是在哪里了解到的呢？	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
如果您需要过来的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我没有看到您的照片 乱给您方案是对您不负责任的呢  我刚才是根据您描述的来解答您的  相信您 也是可以理解的  对吧	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
需要提供本人电话号码 和姓名	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您的黑眼圈是什么类型的呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您可以看下朋友圈有时候会有些案例，优惠之类的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问是考虑哪方面的问题没做呢？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
目前是穿多大的罩杯 想要达到什么样的效果呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
你有時間的話  告訴我  我幫你安排免費看診檢測名額	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
那你来医院看下？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您是打算哪天过来呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
不远的，地铁很近的	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
这个情况多久了呢 今年多大年纪了 呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
图片完全看不清	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您今年多大年龄呢？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
请问您现在妊娠纹现在是哪种状态呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您是想脱哪个部位呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
美容院是没有操作资质的呢 您自己要慎重选择医院	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
或者您可以加我的微信	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
这个需要医生跟您沟通。现在没看到牙片。没办法给您出治疗方案的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的，您是深圳哪里朋友呢，是打算最近改善吗	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
好的 我加一下你微信	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您好 刚才是掉线了吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您帮我提示一下您的手机号和姓名	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
你好，紫嫣	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
今天周六有时间过来医院这边面诊专家吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
我是鹏程助理，怎么称呼您呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
这个单纯的药物治疗是没有用的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问咱们乳头内陷的情况严重么？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
治疗方法很多，有药物治疗，仪器治疗，物理治疗都有，面积不大康复时间一般2-3个月左右，面积大的一般是2-6个月左右	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
你有去医院设计检查ugo吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
做了多久了呢？是在正规医院做的吗？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您有没有去医院面诊过胸部情况呢？ 	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您家小孩是属于青春期长痘	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您多大年龄，主要是想要同上唇，下巴还是络腮胡的呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
白斑是在什么部位、\	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
我等会加你微信哈	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
现在做活动是有特价380的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
您稍等  我加您微信	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
家长是怎么考虑的呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你可以加一下我微信	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
稍后也可以给你发一些防脱护发的建议	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
油脂分泌过多，就会导致毛孔粗大、长痘痘、黑头等，跟平时用护肤品也有关系	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这样吧，我帮您申请个免费专家号，您先凭就诊号到院做过详细的检查设计，到时候具体的方案、费用确定了，各方面都满意再做也不迟，或者不做回去考虑也没关系的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
因为有很多患者在别的医院术后消炎消费不起来咱们医院看诊	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
或者您电话多少尼，我加下您微信，看下您斑点情况在给您具体分析报价	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
那你现在的痘痘是局部起还是全脸都有呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
正是非常有魅力的年龄，怎么称呼	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
胸部过大 是可以通过胸部缩小术来改善的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
那么咱们医院也有很多舒适牙科的项目 如果您方便 我这边可以给您先申请一个免费的挂号和拍片检查号位 您过来先让我们牙医检查一下 看看您智齿牙根的情况 以及炎症的程度 再针对性给您确定拔除方案	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
咱们也可以0首付分期付款的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好，方便加个微信吗，发张照片给我，我根据您的情况帮您具体分析一下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
那可以帮你登记一个免费咨询了解的名额，请医生帮你看一下痣的深浅程度的，	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
我们这边是整形美容，是可以过来医院做手术吸脂跟仪器吸脂的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
好的，。咱们塑身是可以通过手术仪器的等方式改善的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
你方便让我看一下您的鼻部情况吗	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
好的，汪小姐，还是先生呢，多大年纪呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
静态皱纹咱们可以通过玻尿酸注射填充	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
不客气的，那么你现在主要是考虑那方面的情况呢？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
方便留个电话或是微信吗？我让我们疤痕科的同事联系您	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
做之前也包含麻醉药的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我是鹏程赵助理	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好 请问还在吗	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您是想改善皮肤什么问题呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
好的，那您想要什么时候做呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
我们是预约制哦，过来要提前登记预约	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
费用的话根据胎记的性质一般是100~300一平方厘米的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
您目前在哪来呢？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
之前有去医院看诊过的吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我发一下图片你看一下	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
治疗费用的话 我们有个活动原价是9800的，现在特价是2980元	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
